city,avgCoveredCharges,averagePayments
ABBEVILLE,11366,5068
ALEXANDRIA,22339,5152
BASTROP,7873,5291
BATON ROUGE,13449,5642
BOGALUSA,8397,4584
BOSSIER CITY,16829,4467
COVINGTON,28232,5014
CROWLEY,5506,4622
DERIDDER,18433,4803
GONZALES,9072,5267
HAMMOND,31907,5385
HOMER,11551,4962
HOUMA,12063,5519
JENA,10253,5378
JENNINGS,11870,4495
KENNER,19061,5819
LACOMBE,19288,4445
LAFAYETTE,18511,5402
LAKE CHARLES,21400,4712
LAKE PROVIDENCE,4069,5001
LAPLACE,18276,5188
LEESVILLE,11604,4328
MAMOU,20208,4410
MANSFIELD,9095,5170
MANY,5506,5527
MARKSVILLE,14063,5000
MARRERO,20446,5397
METAIRIE,17180,4737
MINDEN,12711,5572
MONROE,12095,5940
MORGAN CITY,15853,5717
NATCHITOCHES,8871,4786
NEW IBERIA,20254,4955
NEW ORLEANS,22072,6393
OAK GROVE,6216,5279
OAKDALE,13181,6024
OPELOUSAS,10889,5522
RAYVILLE,6454,5282
RUSTON,15527,4983
SHREVEPORT,16776,5832
SLIDELL,29699,4868
SPRINGHILL,7497,5189
SULPHUR,16067,4548
THIBODAUX,18090,4316
VILLE PLATTE,13077,5227
WEST MONROE,16747,4796
WINNFIELD,12451,5022
WINNSBORO,5466,5303
ZACHARY,18665,4892
