city,avgCoveredCharges,averagePayments
ABBEVILLE,15928,4950
ALEXANDRIA,18440,4832
BASTROP,7802,4943
BATON ROUGE,11460,5020
BOGALUSA,8658,4393
BOSSIER CITY,13638,4303
COVINGTON,22290,4641
CROWLEY,4716,4417
DERIDDER,16350,4595
GONZALES,7537,6194
HAMMOND,27142,5143
HOMER,9685,4641
HOUMA,11172,5095
JENA,15021,5304
JENNINGS,11487,4277
LACOMBE,17035,4228
LAFAYETTE,14404,5322
LAKE CHARLES,18542,4480
LAKE PROVIDENCE,5232,4703
LAPLACE,18126,5006
LEESVILLE,17928,4361
MANSFIELD,8952,5202
MANY,6921,5251
MARKSVILLE,9780,4816
MARRERO,17677,4938
METAIRIE,17746,4472
MINDEN,12883,5226
MONROE,10816,5514
MORGAN CITY,18538,5348
NATCHITOCHES,10751,4805
NEW IBERIA,18837,4884
NEW ORLEANS,23012,6125
OAK GROVE,7287,4909
OAKDALE,15072,5702
OPELOUSAS,10986,5258
RAYVILLE,7081,5290
RUSTON,17024,4812
SHREVEPORT,14667,5632
SLIDELL,23594,4602
SULPHUR,10992,4192
THIBODAUX,17703,4444
VILLE PLATTE,10780,5068
WEST MONROE,16129,4551
WINNFIELD,15087,5007
WINNSBORO,8568,5240
ZACHARY,21919,4599
