city,avgCoveredCharges,averagePayments
ABBEVILLE,17579,5008
ALEXANDRIA,16600,4379
BASTROP,8547,4479
BATON ROUGE,11179,4531
BOGALUSA,10910,3947
BOSSIER CITY,16733,3764
COLUMBIA,8056,4563
COVINGTON,23371,4312
CROWLEY,4914,4008
DERIDDER,17522,4169
GONZALES,10898,4536
HAMMOND,30186,4721
HOMER,15624,4225
HOUMA,13182,4668
JENNINGS,10191,3852
LAFAYETTE,17659,4963
LAKE CHARLES,21225,4622
LAKE PROVIDENCE,4759,4551
LAPLACE,22438,4542
LEESVILLE,24971,4276
MAMOU,18467,3882
MANSFIELD,8932,4710
MANY,7269,4749
MARKSVILLE,12821,4189
MARRERO,19671,4445
METAIRIE,12463,4074
MINDEN,12082,4723
MONROE,10997,5133
MORGAN CITY,19270,4997
NATCHITOCHES,11111,4354
NEW IBERIA,15638,3762
NEW ORLEANS,15814,5554
OAK GROVE,6993,4449
OAKDALE,15194,5187
OPELOUSAS,12914,4768
RAYVILLE,8077,4802
RUSTON,25357,4349
SHREVEPORT,15792,5391
SLIDELL,23223,4299
SPRINGHILL,7387,4439
SULPHUR,14116,3797
THIBODAUX,16116,3771
VILLE PLATTE,12687,4912
WEST MONROE,21552,4119
WINNFIELD,14953,4543
WINNSBORO,7048,4650
ZACHARY,18761,4683
