city,avgCoveredCharges,averagePayments
ABBEVILLE,14184,4462
ALEXANDRIA,26595,4631
BASTROP,5785,4374
BATON ROUGE,12973,4835
BOGALUSA,9242,4031
BOSSIER CITY,16965,4088
COLUMBIA,6155,4613
COVINGTON,28208,4337
CROWLEY,5344,3987
DERIDDER,18401,4142
GONZALES,11267,4516
HAMMOND,35926,4749
HOMER,9828,4307
HOUMA,13069,4774
JENA,14608,4780
JENNINGS,11353,3990
KENNER,24472,5187
LAFAYETTE,15196,5010
LAKE CHARLES,23180,4504
LAKE PROVIDENCE,2521,4414
LAPLACE,17537,4512
LEESVILLE,13355,3740
LULING,9529,4098
MAMOU,20906,3869
MANSFIELD,8345,4619
MANY,6913,4683
MARKSVILLE,12844,4293
MARRERO,19279,4559
METAIRIE,15623,4143
MINDEN,15047,4783
MONROE,15606,4464
MORGAN CITY,17051,4888
NATCHITOCHES,8701,4803
NEW IBERIA,23047,3927
NEW ORLEANS,20881,5131
OAK GROVE,5303,4426
OPELOUSAS,11797,4830
RUSTON,16905,4371
SHREVEPORT,15849,5149
SLIDELL,28317,4140
SPRINGHILL,7794,4574
SULPHUR,12529,4397
THIBODAUX,13325,4038
VILLE PLATTE,14576,4709
WEST MONROE,19847,4138
WINNFIELD,14269,4419
WINNSBORO,4766,4725
ZACHARY,20660,4155
