city,avgCoveredCharges,averagePayments
ALEXANDRIA,11634,3584
BASTROP,5894,3533
BATON ROUGE,7917,3633
BOGALUSA,7288,3170
BOSSIER CITY,13552,3454
COVINGTON,15808,3491
CROWLEY,3611,3142
DERIDDER,11720,3283
HAMMOND,22121,3690
HOMER,7094,3390
HOUMA,9578,3231
JENNINGS,9038,3092
LACOMBE,14617,3054
LAFAYETTE,9903,3429
LAKE CHARLES,14073,3422
LAPLACE,22080,5024
LEESVILLE,15714,3123
MANSFIELD,7627,3732
MARKSVILLE,9068,3463
MARRERO,14384,3636
METAIRIE,10515,3238
MINDEN,11180,3738
MONROE,10221,3963
MORGAN CITY,14379,4338
NATCHITOCHES,9254,3427
NEW IBERIA,18010,3493
NEW ORLEANS,18031,4280
OPELOUSAS,9783,3826
RUSTON,11434,3148
SHREVEPORT,10740,4110
SLIDELL,18645,3325
SPRINGHILL,5468,3504
SULPHUR,8272,3003
THIBODAUX,10834,3041
VILLE PLATTE,10705,3633
WEST MONROE,15451,3299
WINNFIELD,13484,3552
WINNSBORO,4706,3712
