city,avgCoveredCharges,averagePayments
ALEXANDRIA,16868,4549
BATON ROUGE,10760,4475
BOSSIER CITY,11995,3934
COVINGTON,20321,4464
CROWLEY,6733,5270
HAMMOND,28850,4679
HOUMA,20192,4063
LAFAYETTE,13863,4636
LAKE CHARLES,21324,5342
LAPLACE,21651,4497
LEESVILLE,21794,4104
MARRERO,16106,4646
METAIRIE,14305,4179
MINDEN,12216,4724
MONROE,10232,4285
NATCHITOCHES,9271,3999
NEW IBERIA,18652,3719
NEW ORLEANS,14765,4992
OPELOUSAS,13378,4723
RUSTON,23309,4298
SHREVEPORT,16614,4512
THIBODAUX,9885,3764
VILLE PLATTE,14385,4486
WEST MONROE,19742,4087
ZACHARY,16776,4053
