city,avgCoveredCharges,averagePayments
ALEXANDRIA,47807,9156
BATON ROUGE,20081,9124
BOGALUSA,15708,7779
BOSSIER CITY,32124,7650
COVINGTON,51008,8311
CROWLEY,13644,7749
DERIDDER,32310,8346
HAMMOND,98696,11262
HOUMA,42705,9708
JENA,16757,8737
JENNINGS,23658,8215
KENNER,46131,10829
LACOMBE,31913,7538
LAFAYETTE,31984,10037
LAKE CHARLES,45103,9818
LEESVILLE,35720,7597
MAMOU,30657,7980
MARRERO,35356,9285
METAIRIE,31246,8831
MINDEN,19662,9013
MONROE,37107,9348
MORGAN CITY,36133,10004
NATCHITOCHES,22993,8901
NEW IBERIA,40167,8482
NEW ORLEANS,41256,11014
OPELOUSAS,25773,9266
RUSTON,36857,8686
SHREVEPORT,31094,10189
SLIDELL,61503,8733
SPRINGHILL,13384,8459
SULPHUR,38982,8904
THIBODAUX,30998,7408
VILLE PLATTE,27117,10669
WEST MONROE,43584,8170
ZACHARY,33446,8431
