city,avgCoveredCharges,averagePayments
ASHLAND,23904,9776
BARDSTOWN,17451,8909
BOWLING GREEN,39541,10219
CAMPBELLSVILLE,22770,9293
CORBIN,31426,9754
COVINGTON,25011,9809
DANVILLE,21634,9515
ELIZABETHTOWN,16953,8844
FLORENCE,26333,9846
FORT THOMAS,34608,10109
FRANKFORT,55894,9352
GLASGOW,21128,9705
HAZARD,34245,9979
HOPKINSVILLE,20420,9228
LA GRANGE,13117,9089
LEXINGTON,37005,12099
LONDON,26349,10136
LOUISA,40614,8741
LOUISVILLE,28555,11639
MADISONVILLE,25826,9693
MANCHESTER,29708,11414
MAYFIELD,25586,9081
MOREHEAD,21144,11024
OWENSBORO,19057,11278
PADUCAH,25040,8675
PAINTSVILLE,70337,8944
PIKEVILLE,48831,12022
PRESTONSBURG,19666,10076
RICHMOND,17432,10581
SOMERSET,35671,10408
