city,avgCoveredCharges,averagePayments
ASHLAND,20061,6931
BOWLING GREEN,28264,7407
CORBIN,17328,5837
COVINGTON,24470,7728
DANVILLE,18061,7242
ELIZABETHTOWN,14084,6371
FLORENCE,21158,7179
FORT THOMAS,18209,6858
GLASGOW,14588,7166
HAZARD,20052,6839
HENDERSON,21940,8025
HOPKINSVILLE,12482,5794
JACKSON,30205,5049
LEXINGTON,24630,8171
LONDON,28476,7378
LOUISVILLE,26653,7559
MADISONVILLE,18831,7260
MOREHEAD,26147,7801
OWENSBORO,16397,8340
PADUCAH,20904,6576
PIKEVILLE,37510,8614
PRESTONSBURG,15459,6642
SOMERSET,35333,7304
TOMPKINSVILLE,9402,7117
WHITESBURG,13042,5602
