city,avgCoveredCharges,averagePayments
ALBANY,6205,5310
ASHLAND,15995,4963
BOWLING GREEN,18095,4995
CORBIN,12442,4862
COVINGTON,12004,5195
DANVILLE,9853,4981
ELIZABETHTOWN,10836,4345
FLORENCE,13859,4816
FORT THOMAS,17459,4652
FRANKFORT,25791,5222
HAZARD,14261,5105
HENDERSON,12945,4918
HOPKINSVILLE,12353,4698
LEXINGTON,16105,5613
LOUISVILLE,19919,5862
MARION,8300,4538
MURRAY,12286,4473
OWENSBORO,12108,6432
PADUCAH,12702,4277
PINEVILLE,6388,4479
SOMERSET,19263,5476
TOMPKINSVILLE,7913,5674
WHITESBURG,9889,4179
