city,avgCoveredCharges,averagePayments
ALBANY,7994,5327
ASHLAND,13210,5095
BOWLING GREEN,17529,5050
CAMPBELLSVILLE,10334,4715
COLUMBIA,8360,5489
CORBIN,13188,5020
COVINGTON,13872,5269
CYNTHIANA,7837,5242
DANVILLE,9254,5504
ELIZABETHTOWN,9465,4555
FLORENCE,11975,5103
FORT THOMAS,12640,4866
FRANKFORT,19897,5026
FULTON,15804,4925
GLASGOW,8934,5244
GREENVILLE,9255,4701
HARLAN,9867,4848
HAZARD,14050,5175
HENDERSON,11779,5858
HOPKINSVILLE,11498,4763
JACKSON,15189,4245
LA GRANGE,9223,4586
LEITCHFIELD,12962,5092
LEXINGTON,15645,5707
LONDON,12951,5255
LOUISA,19197,4512
LOUISVILLE,16631,5670
MADISONVILLE,12107,5230
MANCHESTER,14032,5670
MAYFIELD,13924,5289
MAYSVILLE,9115,4992
MIDDLESBORO,12042,5281
MOREHEAD,12606,5549
MOUNT STERLING,8025,5783
MOUNT VERNON,7060,5408
MURRAY,12030,4497
OWENSBORO,13856,5835
PADUCAH,8972,4375
PAINTSVILLE,41560,4733
PIKEVILLE,26518,5923
PINEVILLE,7825,4697
PRESTONSBURG,9198,5087
RICHMOND,11159,5546
RUSSELLVILLE,14463,4882
SOMERSET,18800,5364
SOUTH WILLIAMSO,10214,4946
TOMPKINSVILLE,7050,5768
WHITESBURG,11380,4400
WINCHESTER,12963,5065
