city,avgCoveredCharges,averagePayments
ASHLAND,14161,5294
BOWLING GREEN,16259,4381
COVINGTON,10348,4352
DANVILLE,8575,4202
ELIZABETHTOWN,8162,3853
FORT THOMAS,12068,4081
GREENVILLE,11994,4096
HARLAN,11233,4293
HAZARD,13988,4420
HENDERSON,13683,5621
HOPKINSVILLE,14345,4095
JACKSON,16809,3741
LA GRANGE,10083,3979
LEXINGTON,12146,4970
LONDON,10294,4390
LOUISA,24030,3871
LOUISVILLE,12909,4463
MAYSVILLE,9205,4401
MURRAY,11498,3847
OWENSBORO,7181,4907
PADUCAH,12618,3789
PAINTSVILLE,40762,4065
PIKEVILLE,19147,5196
SOMERSET,15492,4511
SOUTH WILLIAMSO,12567,4160
WHITESBURG,11803,3678
