city,avgCoveredCharges,averagePayments
ALBANY,5956,4006
ASHLAND,9529,3711
BOWLING GREEN,16043,3706
CORBIN,11586,3818
COVINGTON,12047,3763
ELIZABETHTOWN,9247,3347
FULTON,14056,3667
HARLAN,7345,3755
HAZARD,9233,3908
HENDERSON,18562,4538
JACKSON,15630,3301
LEXINGTON,13838,4205
LONDON,14574,3850
LOUISA,17363,3385
LOUISVILLE,16872,4218
MANCHESTER,19699,4270
MURRAY,11627,3312
OWENSBORO,7472,4336
PADUCAH,11043,3231
PIKEVILLE,21858,4468
PINEVILLE,4537,3532
SOMERSET,14538,3878
WHITESBURG,10724,3329
WINCHESTER,9962,3967
