city,avgCoveredCharges,averagePayments
BATESVILLE,35633,12732
BENTON,28870,11498
CLARKSVILLE,22165,13641
CONWAY,33219,11576
EL DORADO,43886,12366
FAYETTEVILLE,42677,11360
FORT SMITH,39161,11803
HARRISON,32134,12340
HOT SPRINGS,51202,12389
JONESBORO,24185,12816
LITTLE ROCK,36898,13662
MOUNTAIN HOME,33302,11408
NO LITTLE ROCK,33174,10844
NORTH LITTLE RO,36399,11462
PARAGOULD,26814,11836
PINE BLUFF,42734,13342
ROGERS,33621,11529
RUSSELLVILLE,75655,14204
SEARCY,35958,12720
SHERWOOD,39106,11127
SPRINGDALE,69538,12710
VAN BUREN,54124,11134
