city,avgCoveredCharges,averagePayments
ALABASTER,19840,4419
ALEXANDER CITY,8405,4572
ANDALUSIA,15428,4352
ANNISTON,21748,4288
ATHENS,9561,4840
ATMORE,14584,4152
BESSEMER,16690,4504
BIRMINGHAM,22267,5072
BOAZ,11610,4992
BREWTON,7604,4382
CARROLLTON,10445,6643
CULLMAN,11746,4416
DADEVILLE,4416,5350
DECATUR,15003,4839
DEMOPOLIS,8979,4150
DOTHAN,21216,4336
ENTERPRISE,15490,4166
EUFAULA,11662,4764
EVERGREEN,8904,4376
FAIRHOPE,13493,4424
FAYETTE,10178,4691
FLORENCE,19066,4247
FOLEY,26528,4081
FORT PAYNE,18394,4119
GADSDEN,21949,4229
GROVE HILL,5883,4112
GUNTERSVILLE,10150,4150
HARTSELLE,26500,4276
HUNTSVILLE,24913,4575
JACKSON,4608,4125
JASPER,15677,4551
LUVERNE,8938,5501
MOBILE,13396,4874
MONTGOMERY,15499,5084
MUSCLE SHOALS,17360,4114
OPELIKA,7335,4545
OPP,7808,4089
OZARK,9663,4679
PRATTVILLE,13365,4189
RUSSELLVILLE,11821,4452
SCOTTSBORO,11008,4503
SELMA,16758,5461
SHEFFIELD,11180,4431
SYLACAUGA,19197,4737
TALLADEGA,13495,5336
THOMASVILLE,5335,4843
TUSCALOOSA,19230,4944
UNION SPRINGS,10544,4520
WINFIELD,8456,4187
YORK,4837,5125
