city,avgCoveredCharges,averagePayments
ALABASTER,21375,3340
ALEXANDER CITY,6935,3160
ANDALUSIA,9091,3088
ANNISTON,17351,3227
ATHENS,7006,3292
ATMORE,14100,2946
BESSEMER,14490,3079
BIRMINGHAM,19252,3430
BREWTON,6132,3028
DADEVILLE,4309,3697
DECATUR,16103,3305
DEMOPOLIS,4611,2868
DOTHAN,18551,3159
ENTERPRISE,18101,2869
EUFAULA,7217,3386
FAIRHOPE,9825,2683
FLORENCE,20242,3850
FOLEY,24425,2854
GADSDEN,31403,3164
GEORGIANA,4868,3200
GREENVILLE,20089,3415
HALEYVILLE,7771,3134
HUNTSVILLE,21999,3408
JASPER,15939,3145
MOBILE,11716,3320
MONROEVILLE,10512,3111
MONTGOMERY,11284,3455
OPELIKA,6660,3163
OPP,6417,2808
PRATTVILLE,13358,2896
RUSSELLVILLE,10494,3077
SELMA,12698,3849
SHEFFIELD,12570,3072
SYLACAUGA,14002,3273
TALLADEGA,11884,3683
TUSCALOOSA,12790,3492
VALLEY,7275,3271
WINFIELD,12269,2882
