city,avgCoveredCharges,averagePayments
ALABASTER,18963,4532
ALEXANDER CITY,6836,3863
ANDALUSIA,12266,3825
ANNISTON,15016,3609
ASHLAND,5594,3651
ATHENS,9464,4108
ATMORE,13876,3606
BESSEMER,18326,3816
BIRMINGHAM,19102,3978
BOAZ,10107,4056
BREWTON,5753,3774
CARROLLTON,9758,5683
CULLMAN,12048,3715
DECATUR,16095,3812
DEMOPOLIS,5555,3517
DOTHAN,18186,4273
ENTERPRISE,19070,3537
EUFAULA,8503,4368
EUTAW,4263,4797
EVERGREEN,6118,3720
FAIRHOPE,11514,3507
FAYETTE,12394,3907
FLORALA,4781,3980
FLORENCE,14006,3660
FOLEY,26045,3663
FORT PAYNE,19651,3487
GADSDEN,29606,3547
GENEVA,6162,3857
GREENVILLE,23823,3976
GROVE HILL,7317,3268
HARTSELLE,25750,3628
HUNTSVILLE,20505,3905
JASPER,20557,3920
LUVERNE,13041,4980
MOBILE,11159,3524
MONROEVILLE,9543,3825
MONTGOMERY,14739,4293
MUSCLE SHOALS,19576,3989
NORTHPORT,14424,4419
OPELIKA,7256,3916
OPP,7810,3491
PELL CITY,9386,4411
PRATTVILLE,13951,3758
SCOTTSBORO,7751,3916
SELMA,11748,4706
SHEFFIELD,10509,3802
SYLACAUGA,16172,3944
TALLADEGA,17376,5277
TALLASSEE,7001,4064
THOMASVILLE,5951,3916
TUSCALOOSA,13231,4225
VALLEY,7362,3967
WETUMPKA,5546,4454
