city,avgCoveredCharges,averagePayments
BELTON,32937,5462
BLUE SPRINGS,26383,5748
BOLIVAR,15062,6386
BOONVILLE,9355,6853
BRANSON,18890,5547
BRIDGETON,21786,6104
BUTLER,27013,8359
CAMERON,16639,6541
CAPE GIRARDEAU,25591,6064
CHESTERFIELD,19485,6219
CLINTON,19013,6520
COLUMBIA,17993,6076
CREVE COEUR,15181,5492
CRYSTAL CITY,11397,5426
DEXTER,14640,5800
DONIPHAN,12759,6820
FARMINGTON,17554,5641
FENTON,21895,5327
FULTON,12312,6717
HANNIBAL,15370,6680
HAYTI,22935,6090
HOUSTON,12003,6445
INDEPENDENCE,38754,5896
JEFFERSON CITY,16756,5888
JOPLIN,22830,5911
KANSAS CITY,28840,7699
KENNETT,29736,5520
KIRKSVILLE,34078,7760
LAKE SAINT LOUI,18641,5609
LEBANON,15710,6992
LEES SUMMIT,33286,5560
LIBERTY,18026,5609
MARSHALL,15019,6176
MARYVILLE,20267,8846
MEXICO,11874,6126
MOBERLY,27692,7160
NEVADA,14673,6997
NORTH KANSAS CI,21672,5868
O FALLON,12153,5066
OSAGE BEACH,24040,7025
POPLAR BLUFF,34934,6376
RICHMOND HEIGHT,23370,8122
ROLLA,25404,7458
SAINT CHARLES,18431,6193
SAINT JOSEPH,22227,7600
SAINT LOUIS,25418,6815
SAINT PETERS,15345,6130
SEDALIA,17495,5539
SIKESTON,28462,6758
SPRINGFIELD,18062,5739
SULLIVAN,13630,6565
TOWN AND COUNTR,13862,5611
WARRENSBURG,24025,8835
WASHINGTON,25063,5569
WEST PLAINS,18301,6192
