city,avgCoveredCharges,averagePayments
BRANSON,19025,6339
BRIDGETON,23118,7049
CAPE GIRARDEAU,34677,11890
CHESTERFIELD,26606,6954
COLUMBIA,23131,7153
CRYSTAL CITY,14386,6364
FARMINGTON,14207,6110
FENTON,21304,6061
HANNIBAL,25790,7663
INDEPENDENCE,53266,6588
JEFFERSON CITY,25459,6883
JOPLIN,27349,6840
KANSAS CITY,30808,8297
LAKE SAINT LOUI,24868,6395
LEES SUMMIT,29284,6263
LIBERTY,19360,6329
NORTH KANSAS CI,28836,6968
OSAGE BEACH,24666,7894
POPLAR BLUFF,35713,7509
RICHMOND HEIGHT,24424,8972
ROLLA,21712,9468
SAINT CHARLES,22638,6782
SAINT JOSEPH,24769,10181
SAINT LOUIS,24807,8043
SAINT PETERS,20734,6256
SEDALIA,15337,6247
SPRINGFIELD,25591,7026
TOWN AND COUNTR,21758,7472
WEST PLAINS,16777,7131
