city,avgCoveredCharges,averagePayments
BRANSON,31879,10591
BRIDGETON,47476,11170
CAPE GIRARDEAU,58143,11099
CHESTERFIELD,34812,9992
COLUMBIA,26436,11029
CRYSTAL CITY,16865,9474
FENTON,38236,9853
INDEPENDENCE,63501,9651
JEFFERSON CITY,27714,11596
JOPLIN,49600,10949
KANSAS CITY,43956,14130
LAKE SAINT LOUI,34718,9899
LEES SUMMIT,69570,15600
NORTH KANSAS CI,43897,11063
POPLAR BLUFF,58737,11304
RICHMOND HEIGHT,41582,14843
ROLLA,38442,17432
SAINT CHARLES,41927,11850
SAINT JOSEPH,30613,13341
SAINT LOUIS,49946,13615
SAINT PETERS,31290,9904
SEDALIA,18810,10413
SIKESTON,36665,12848
SPRINGFIELD,29040,10297
TOWN AND COUNTR,28893,9641
