city,avgCoveredCharges,averagePayments
BLUE SPRINGS,23575,7060
BOLIVAR,14122,7603
BRANSON,20634,6770
BRIDGETON,28035,7597
CAPE GIRARDEAU,39592,8091
CHESTERFIELD,20781,6798
COLUMBIA,21938,7783
CREVE COEUR,14103,6731
CRYSTAL CITY,15671,7989
FARMINGTON,12996,6339
FENTON,23118,6405
INDEPENDENCE,35587,7009
JEFFERSON CITY,16825,6996
JOPLIN,28197,7276
KANSAS CITY,36797,9133
LAKE SAINT LOUI,26659,6764
LEBANON,17158,8560
LEES SUMMIT,42151,7269
LIBERTY,20377,6651
MEXICO,12667,7517
NORTH KANSAS CI,28381,7027
OSAGE BEACH,25779,8555
POPLAR BLUFF,39512,7578
RICHMOND HEIGHT,23741,9672
ROLLA,24548,8954
SAINT CHARLES,26459,7712
SAINT JOSEPH,27007,10271
SAINT LOUIS,27428,8910
SAINT PETERS,20026,8950
SEDALIA,19410,6797
SPRINGFIELD,24528,7442
TOWN AND COUNTR,21084,7104
WEST PLAINS,19274,7505
