city,avgCoveredCharges,averagePayments
BLUE SPRINGS,11607,3481
BRANSON,11092,3498
CAPE GIRARDEAU,17637,3690
CHESTERFIELD,11397,3691
CLINTON,12210,4058
COLUMBIA,11884,4028
CRYSTAL CITY,10010,3510
FARMINGTON,7906,3368
FENTON,13336,3342
INDEPENDENCE,28451,3422
JEFFERSON CITY,8758,4028
JOPLIN,11952,3723
KANSAS CITY,22243,4024
LAKE SAINT LOUI,14262,3523
LEES SUMMIT,22661,3801
LIBERTY,10768,3553
NORTH KANSAS CI,18934,3832
OSAGE BEACH,16544,4468
POPLAR BLUFF,19625,4060
SAINT CHARLES,16270,3838
SAINT JOSEPH,12327,5241
SAINT LOUIS,14027,4103
SPRINGFIELD,12915,3702
TOWN AND COUNTR,11072,4069
