city,avgCoveredCharges,averagePayments
ALBANY,27460,12066
ATHENS,35552,10974
ATLANTA,47739,13623
AUGUSTA,49109,18225
AUSTELL,40698,11989
BRUNSWICK,37981,13018
CALHOUN,40807,10182
CANTON,41536,9989
CARROLLTON,33429,11214
CARTERSVILLE,55346,10050
COLUMBUS,39862,11865
COMMERCE,19583,12029
CONYERS,27873,10297
CORDELE,21316,9496
COVINGTON,19576,9921
CUMMING,60943,10808
DALTON,35880,10383
DECATUR,33869,12162
DOUGLASVILLE,37054,11972
DUBLIN,40850,12108
FAYETTEVILLE,35062,10202
GAINESVILLE,44691,12142
GRIFFIN,61088,10531
LAGRANGE,27238,10946
LAWRENCEVILLE,27476,10240
MACON,42321,12411
MARIETTA,50557,11340
NEWNAN,41943,10547
RIVERDALE,38292,11732
ROME,44970,11837
SAVANNAH,45614,11888
SNELLVILLE,55309,9995
STATESBORO,59631,10724
STOCKBRIDGE,45958,10507
THOMASTON,21748,10340
THOMASVILLE,34886,10015
TIFTON,28862,10542
VALDOSTA,33014,11119
VILLA RICA,29386,10492
WARNER ROBINS,36979,10124
WAYCROSS,40595,12096
