city,avgCoveredCharges,averagePayments
ALBANY,32603,8016
ATHENS,25185,7218
ATLANTA,32353,8773
AUGUSTA,27330,8446
AUSTELL,35413,7393
BRUNSWICK,36371,12029
CARROLLTON,21106,6866
CARTERSVILLE,52490,6950
COLUMBUS,20171,7608
CONYERS,22277,7422
COVINGTON,17237,7036
CUMMING,38728,6519
DALTON,26273,8034
DECATUR,20023,7862
DOUGLAS,19160,5854
DOUGLASVILLE,39533,8359
DUBLIN,32561,7821
EAST POINT,67169,9418
FAYETTEVILLE,27618,6430
GAINESVILLE,26695,7116
GRIFFIN,33448,7249
LAGRANGE,17010,8273
LAWRENCEVILLE,21930,7255
MACON,24280,7460
MARIETTA,32156,6925
NEWNAN,35375,8458
RIVERDALE,22662,7863
ROME,28058,7565
SAVANNAH,28384,7149
SNELLVILLE,40573,6893
STATESBORO,23692,7458
STOCKBRIDGE,29840,7058
THOMASVILLE,20209,6705
TIFTON,23477,6860
VALDOSTA,21190,6593
WARNER ROBINS,22634,7054
WAYCROSS,23283,7036
