city,avgCoveredCharges,averagePayments
ALBANY,24056,7531
ATHENS,25034,6435
ATLANTA,25183,6899
AUGUSTA,35454,6424
AUSTELL,27074,6594
CARROLLTON,28005,6176
CARTERSVILLE,55814,6218
COLUMBUS,18721,5532
DECATUR,24317,6812
DUBLIN,36512,8246
FAYETTEVILLE,27795,5544
GAINESVILLE,25198,6513
GRIFFIN,50177,6388
LAGRANGE,20490,6113
LAWRENCEVILLE,28352,6364
MACON,22052,6462
MARIETTA,22763,6063
ROME,33320,6467
SAVANNAH,29271,6279
STOCKBRIDGE,30113,6157
THOMASVILLE,26322,5688
VALDOSTA,18432,6024
WAYCROSS,12836,5755
