city,avgCoveredCharges,averagePayments
ALBANY,19040,8553
ATHENS,26239,7236
ATLANTA,27001,8377
AUGUSTA,20924,9128
AUSTELL,29044,8110
BRUNSWICK,26354,8462
CALHOUN,32296,6930
CANTON,25634,5600
CARROLLTON,24160,6716
COLUMBUS,16360,6627
CONYERS,17302,6778
COVINGTON,17402,6942
CUMMING,34757,6197
DALTON,27409,6475
DECATUR,17929,7492
DOUGLASVILLE,27332,6278
DUBLIN,32982,8745
FAYETTEVILLE,24670,6136
GAINESVILLE,35764,7326
GRIFFIN,40474,7077
LAGRANGE,22794,6586
LAWRENCEVILLE,20396,6874
MACON,27650,7711
MARIETTA,30105,7066
MONROE,14600,5816
NEWNAN,19561,6406
RIVERDALE,35779,8169
ROME,32244,8315
ROSWELL,48664,6682
SAVANNAH,25889,7332
SNELLVILLE,34039,6385
STATESBORO,28092,6453
STOCKBRIDGE,19569,6475
THOMASVILLE,26342,6512
TIFTON,27159,6823
VALDOSTA,21036,7772
WARNER ROBINS,24583,6795
WAYCROSS,21857,6176
