city,avgCoveredCharges,averagePayments
ATLANTIS,30096,4632
AVENTURA,35162,4415
BOCA RATON,18214,4218
BOYNTON BEACH,23686,4704
BRADENTON,22678,4097
BRANDON,37112,4269
BROOKSVILLE,50230,4298
CAPE CORAL,17521,3787
CLEARWATER,21228,4091
CORAL GABLES,40838,5292
CRESTVIEW,48175,4009
CRYSTAL RIVER,24529,3836
DAVENPORT,20968,4345
DAYTONA BEACH,13337,5293
DELAND,16485,4860
DELRAY BEACH,34901,4087
ENGLEWOOD,27550,3799
FERNANDINA BEAC,17565,3949
FORT LAUDERDALE,20111,4262
FORT MYERS,14359,4215
FORT PIERCE,38872,5216
FORT WALTON BEA,32435,4128
GAINESVILLE,24340,5426
GULF BREEZE,15756,3612
HIALEAH,34493,5904
HOLLYWOOD,21377,4985
HOMESTEAD,29883,5645
HUDSON,39287,3763
INVERNESS,21489,3729
JACKSONVILLE,23513,4144
JACKSONVILLE BE,17227,3681
JUPITER,17738,4085
KISSIMMEE,36519,4509
LAKE CITY,23681,4969
LAKELAND,21398,4010
LARGO,32822,4105
LEESBURG,15712,3958
LOXAHATCHEE,32696,5117
MARGATE,32016,4442
MARIANNA,9834,4057
MELBOURNE,18813,3920
MIAMI,28858,6091
MIAMI BEACH,25557,5585
NAPLES,18644,4175
OCALA,19434,3801
OCOEE,14317,4423
ORANGE CITY,13912,4031
ORANGE PARK,33565,4234
ORLANDO,21665,4834
PALATKA,13677,4590
PALM BEACH GARD,25280,4182
PALM COAST,14439,4715
PANAMA CITY,22896,4088
PEMBROKE PINES,24097,4844
PENSACOLA,19964,4602
PLANTATION,24639,4208
PORT CHARLOTTE,32507,4198
PORT SAINT LUCI,32130,5145
PUNTA GORDA,20550,3804
ROCKLEDGE,16723,4077
SAFETY HARBOR,15722,3765
SAINT AUGUSTINE,21490,4986
SAINT PETERSBUR,27254,4261
SARASOTA,16034,3897
SEBRING,23432,4160
SOUTH MIAMI,36945,4647
STUART,19957,4349
SUN CITY CENTER,34406,3731
TALLAHASSEE,20657,4374
TAMPA,24139,4726
TARPON SPRINGS,17549,3740
TAVARES,16084,3949
THE VILLAGES,15540,3853
VENICE,15959,3854
VERO BEACH,7542,4184
WELLINGTON,29439,4857
WEST PALM BEACH,22184,4453
WINTER HAVEN,19211,4215
ZEPHYRHILLS,25032,4298
