city,avgCoveredCharges,averagePayments
ARCADIA,11974,3811
ATLANTIS,24704,3845
AVENTURA,25864,3822
BARTOW,16252,3399
BOYNTON BEACH,24168,4040
BRADENTON,20734,3505
BRANDON,29097,3854
BROOKSVILLE,34239,3608
CAPE CORAL,15585,3253
CLEARWATER,13589,3501
CORAL GABLES,36004,6176
CRESTVIEW,31603,4175
CRYSTAL RIVER,12033,3362
DAVENPORT,22508,3616
DAYTONA BEACH,13189,4676
DELRAY BEACH,27480,3635
DUNEDIN,16084,3232
FORT LAUDERDALE,20472,4358
FORT MYERS,13817,3620
FORT PIERCE,31395,4125
FORT WALTON BEA,35360,3410
GAINESVILLE,21685,4813
HIALEAH,29898,5088
HOLLYWOOD,23704,4335
HUDSON,22009,3233
JACKSONVILLE,18883,4103
JUPITER,18887,4459
KISSIMMEE,32523,4272
LAKE CITY,21207,4442
LAKE WALES,21660,3326
LAKELAND,18755,3592
LARGO,24794,3785
LEESBURG,15130,3398
MARGATE,26093,4000
MELBOURNE,15429,3469
MIAMI,22785,5285
MIAMI BEACH,26616,4887
NAPLES,20482,3489
NEW PORT RICHEY,15563,3233
OCALA,21228,3207
OCOEE,16512,3754
ORANGE CITY,15734,3512
ORANGE PARK,34318,3642
ORLANDO,19227,4139
PALATKA,12655,3625
PALM BEACH GARD,20473,3511
PALM COAST,12850,4050
PANAMA CITY,12264,3459
PEMBROKE PINES,22433,4110
PENSACOLA,21415,3662
PLANT CITY,19090,3588
PLANTATION,25959,4262
PORT CHARLOTTE,21032,3383
PORT SAINT LUCI,22434,3721
PUNTA GORDA,13720,3268
ROCKLEDGE,14674,3528
SAFETY HARBOR,13858,3234
SAINT AUGUSTINE,16080,4489
SAINT CLOUD,20720,3317
SAINT PETERSBUR,23855,3762
SANFORD,23154,3902
SARASOTA,7399,3419
SEBASTIAN,22865,3489
SEBRING,14093,3462
STUART,19969,3785
TALLAHASSEE,21865,3670
TAMPA,18697,3747
TAVARES,17331,3555
THE VILLAGES,12944,3248
TITUSVILLE,13393,4560
VENICE,18581,3266
VERO BEACH,8424,3625
WELLINGTON,16881,4158
WESTON,14376,3601
WINTER HAVEN,22836,3503
ZEPHYRHILLS,20519,3499
