city,avgCoveredCharges,averagePayments
ATLANTIS,73756,12716
AVENTURA,104666,12468
BRADENTON,65232,11523
BROOKSVILLE,95928,11145
CLEARWATER,55258,11375
CRESTVIEW,89448,16025
DAVENPORT,71748,12568
DAYTONA BEACH,32997,11025
DELRAY BEACH,75704,11446
FORT LAUDERDALE,55803,13934
FORT MYERS,45379,11669
FORT PIERCE,87226,13528
FORT WALTON BEA,100065,11127
GAINESVILLE,76676,16912
HIALEAH,69006,16404
HOLLYWOOD,63042,14457
INVERNESS,52773,10520
JACKSONVILLE,59440,14220
KISSIMMEE,80351,12628
LAKELAND,64662,11993
LARGO,75108,11453
LEESBURG,44985,11571
MELBOURNE,59386,11745
MIAMI,96931,20266
NAPLES,54128,11436
OCALA,57429,10746
ORANGE PARK,119404,11725
ORLANDO,88902,16284
PALATKA,53363,11812
PALM BEACH GARD,55867,11163
PANAMA CITY,34936,11250
PEMBROKE PINES,89302,13309
PENSACOLA,57163,11932
PORT CHARLOTTE,97701,10286
PUNTA GORDA,54910,10648
ROCKLEDGE,57085,11316
SAFETY HARBOR,54296,10398
SAINT PETERSBUR,100270,11744
SANFORD,57841,11448
SARASOTA,78301,11232
SOUTH MIAMI,138531,20581
STUART,85160,12197
TALLAHASSEE,55801,12644
TAMPA,73355,15096
TARPON SPRINGS,32254,10493
TAVARES,44788,10468
THE VILLAGES,44528,9540
TITUSVILLE,40201,10956
VERO BEACH,28695,11820
WINTER HAVEN,51762,11337
ZEPHYRHILLS,75333,10945
