city,avgCoveredCharges,averagePayments
ATLANTIS,23860,5986
CAPE CORAL,12037,4791
CLEARWATER,14152,5247
FORT LAUDERDALE,13599,7587
FORT MYERS,14554,5409
FORT PIERCE,31581,7927
GAINESVILLE,27616,10428
HIALEAH,28283,7425
JACKSONVILLE,30997,6678
LARGO,27723,6658
MELBOURNE,17258,4837
MIAMI,18208,8995
MIAMI BEACH,21307,7224
NAPLES,16902,5525
NEW PORT RICHEY,11591,4739
OCALA,18431,4832
OCOEE,14958,5529
ORANGE PARK,28497,5418
ORLANDO,19346,5935
PORT CHARLOTTE,28289,4812
PORT SAINT LUCI,31384,6808
ROCKLEDGE,8760,4782
SAINT AUGUSTINE,14718,5987
SAINT PETERSBUR,16729,5035
SARASOTA,19572,5170
SEBRING,15018,5209
SOUTH MIAMI,23002,7521
TAMARAC,40594,5172
TAMPA,19471,5579
TRINITY,44399,6542
VERO BEACH,9169,6037
WINTER HAVEN,18324,5195
