city,avgCoveredCharges,averagePayments
ATLANTIS,116600,18074
AVENTURA,98430,14949
BOCA RATON,54667,13663
BOYNTON BEACH,78454,15773
BRADENTON,78894,13789
BRANDON,112412,15756
BROOKSVILLE,170645,13910
CAPE CORAL,56348,12937
CLEARWATER,58012,13759
CORAL GABLES,89616,17019
CRESTVIEW,132762,14574
DAVENPORT,120098,13721
DAYTONA BEACH,58636,14219
DELRAY BEACH,91263,13734
FORT LAUDERDALE,76989,16919
FORT MYERS,62376,14501
FORT PIERCE,86885,16169
FORT WALTON BEA,142583,14572
GAINESVILLE,93240,18434
HIALEAH,72657,19140
HOLLYWOOD,92733,19184
HUDSON,99280,12647
INVERNESS,70457,12684
JACKSONVILLE,76924,17343
JUPITER,66679,14505
KISSIMMEE,93924,15869
LAKELAND,75800,14038
LARGO,94455,13788
LEESBURG,54130,13566
MELBOURNE,59375,12640
MIAMI,90876,21375
MIAMI BEACH,104709,18447
NAPLES,69087,14149
OCALA,80861,13513
OCOEE,53840,14214
ORANGE CITY,47375,14535
ORANGE PARK,115817,13730
ORLANDO,86609,16790
PALATKA,71304,14215
PALM BEACH GARD,82387,13737
PANAMA CITY,95898,14242
PEMBROKE PINES,63512,15513
PENSACOLA,63103,14130
PORT CHARLOTTE,98642,13816
PORT SAINT LUCI,108560,14924
ROCKLEDGE,58169,14115
SAFETY HARBOR,61201,12225
SAINT AUGUSTINE,51749,18354
SAINT PETERSBUR,85509,15121
SANFORD,82342,13755
SARASOTA,80303,13605
SEBRING,68754,13672
SOUTH MIAMI,82043,18923
STUART,78555,14381
SUN CITY CENTER,83796,13337
TALLAHASSEE,69804,16157
TAMPA,85230,16489
TAVARES,55761,13268
THE VILLAGES,46821,12708
TITUSVILLE,53461,13811
VENICE,88653,13130
VERO BEACH,41364,14264
WEST PALM BEACH,79635,14481
WESTON,86202,14328
WINTER HAVEN,80957,14903
ZEPHYRHILLS,82676,13287
