city,avgCoveredCharges,averagePayments
ATLANTIS,145191,20355
AVENTURA,154522,19109
BOCA RATON,81354,18260
BOYNTON BEACH,93659,19423
BRADENTON,106104,18454
BRANDON,105318,17857
BROOKSVILLE,121649,15562
CAPE CORAL,69705,18013
CLEARWATER,89041,18805
CLERMONT,109084,17814
CRESTVIEW,137636,24021
DAYTONA BEACH,47691,16541
DELRAY BEACH,103629,16960
FORT LAUDERDALE,119759,24088
FORT MYERS,77933,17631
FORT PIERCE,174618,20590
GAINESVILLE,121487,24837
HOLLYWOOD,125958,25684
HUDSON,118548,15156
INVERNESS,76427,16169
JACKSONVILLE,106011,20666
LAKELAND,87268,18864
LARGO,93720,16685
LEESBURG,92970,18283
MELBOURNE,83559,17260
MIAMI,120442,26936
MIAMI BEACH,93408,22387
NAPLES,78949,18363
OCALA,87368,15718
ORLANDO,110564,20986
PALM BEACH GARD,114714,19809
PALM COAST,68472,19863
PANAMA CITY,55812,16853
PENSACOLA,90112,18108
PORT CHARLOTTE,109956,15611
PORT SAINT LUCI,96229,22873
PUNTA GORDA,96212,16758
ROCKLEDGE,66044,17417
SAFETY HARBOR,65748,15435
SAINT AUGUSTINE,84869,25564
SAINT PETERSBUR,86765,20251
SARASOTA,81834,16188
SEBRING,80200,17353
STUART,105098,18436
SUN CITY CENTER,112683,15626
TALLAHASSEE,64454,18506
TAMARAC,155520,20123
TAMPA,119942,22432
TAVARES,58559,16826
THE VILLAGES,66273,16013
TITUSVILLE,54826,15989
VENICE,65640,15372
VERO BEACH,42524,18916
