city,avgCoveredCharges,averagePayments
ATLANTIS,24980,3868
AVENTURA,17627,3763
BRADENTON,17441,3428
BRANDON,35312,4191
CAPE CORAL,11272,3435
CLEARWATER,10758,3656
DAYTONA BEACH,14755,3915
FORT LAUDERDALE,16025,4549
FORT MYERS,14030,3671
FORT WALTON BEA,43340,4544
GAINESVILLE,15817,6195
HIALEAH,32950,5338
HOLLYWOOD,17463,4549
JACKSONVILLE,23798,4440
JUPITER,23875,6411
LAKELAND,20283,3778
LARGO,30115,4700
LEESBURG,18968,3507
MARIANNA,4990,3673
MELBOURNE,19511,3526
MIAMI,23461,7033
MIAMI BEACH,25774,5079
MILTON,7873,3762
NAPLES,14867,3631
OCOEE,14771,3741
ORLANDO,19813,4263
PANAMA CITY,17838,3416
PEMBROKE PINES,10381,4473
PENSACOLA,20763,3768
POMPANO BEACH,15451,3954
PUNTA GORDA,16525,3467
ROCKLEDGE,11523,3657
SAINT AUGUSTINE,15901,4148
SAINT PETERSBUR,16620,3617
SARASOTA,13675,3637
SOUTH MIAMI,19228,5129
TALLAHASSEE,21643,3346
TAMPA,20669,4489
THE VILLAGES,14359,3361
TITUSVILLE,11764,3439
VENICE,11196,3347
VERO BEACH,11372,3807
WINTER HAVEN,20068,3734
