city,avgCoveredCharges,averagePayments
ATLANTIS,19713,3999
AVENTURA,26800,4072
BOCA RATON,16113,3774
BOYNTON BEACH,17657,4358
BRADENTON,21563,3777
BRANDON,28354,4025
BROOKSVILLE,28987,3682
CAPE CORAL,12934,3461
CLEARWATER,14337,3710
CORAL GABLES,32318,4440
CRYSTAL RIVER,19150,3591
DADE CITY,15044,3697
DAVENPORT,17916,3741
DAYTONA BEACH,11285,3823
DELRAY BEACH,19709,3680
FORT LAUDERDALE,16828,3731
FORT MYERS,13650,3912
FORT PIERCE,28363,4358
FORT WALTON BEA,30055,3604
GAINESVILLE,18925,5029
HIALEAH,28334,5272
HOLLYWOOD,22454,4872
HUDSON,25773,3418
INVERNESS,12149,3477
JACKSONVILLE,18270,4449
JACKSONVILLE BE,14500,3317
JUPITER,15208,4071
KISSIMMEE,26221,4203
LAKE CITY,16061,4513
LAKELAND,16982,3772
LARGO,20767,3630
LEESBURG,12410,3665
MELBOURNE,15108,3684
MIAMI,27613,5988
MIAMI BEACH,23906,4932
NAPLES,16788,3668
OCALA,16487,3467
ORANGE PARK,28860,3714
ORLANDO,19481,4359
PALATKA,12304,3902
PALM BEACH GARD,23598,3727
PALM COAST,14690,4278
PANAMA CITY,20523,3716
PENSACOLA,19199,3696
PLANTATION,20433,3967
PORT CHARLOTTE,22393,4480
PORT SAINT LUCI,27498,4172
ROCKLEDGE,11244,3722
SAFETY HARBOR,17633,3372
SAINT AUGUSTINE,17768,4760
SAINT PETERSBUR,20622,4268
SARASOTA,10093,3490
SEBRING,18041,3775
SOUTH MIAMI,26021,4281
STUART,18118,3798
SUN CITY CENTER,22148,3370
TALLAHASSEE,15625,4154
TAMPA,20236,4455
TAVARES,15530,3599
THE VILLAGES,12207,3501
TRINITY,35327,3606
VENICE,14852,3394
VERO BEACH,9666,4065
WELLINGTON,15274,4256
WINTER HAVEN,16446,3799
