city,avgCoveredCharges,averagePayments
APPLETON,12619,7227
BROOKFIELD,27946,7250
EAU CLAIRE,21620,8243
ELKHORN,23190,8014
FOND DU LAC,29412,7716
GREEN BAY,19976,7832
JANESVILLE,20861,7431
KENOSHA,21478,7679
LA CROSSE,23409,8548
MADISON,37898,13138
MARINETTE,28558,7675
MARSHFIELD,23367,9060
MENOMONEE FALLS,18895,7264
MEQUON,34810,7775
MILWAUKEE,30646,10197
NEENAH,13396,7355
OCONOMOWOC,15335,7243
OSHKOSH,26243,7188
RACINE,16925,8620
RICE LAKE,13793,7622
SHEBOYGAN,19997,7257
STEVENS POINT,17445,7587
WAUKESHA,21308,7697
WAUSAU,19276,7747
WEST ALLIS,28782,7658
WEST BEND,26134,7696
WESTON,9954,7284
WISCONSIN RAPID,20347,8768
