city,avgCoveredCharges,averagePayments
APPLETON,14779,8853
BARABOO,23438,9502
BEAVER DAM,27624,8636
BELOIT,40842,10615
BROOKFIELD,21540,8623
CHIPPEWA FALLS,23037,9564
EAU CLAIRE,24566,9218
ELKHORN,25200,9004
FORT ATKINSON,25319,9192
FRANKLIN,34486,9723
GREEN BAY,19546,8393
HARTFORD,23869,8019
JANESVILLE,21354,9153
KENOSHA,29754,9345
LA CROSSE,21254,9468
MADISON,34057,12597
MANITOWOC,21156,8115
MARINETTE,30564,10617
MARSHFIELD,28400,11409
MENOMONEE FALLS,19831,8322
MEQUON,32484,8458
MILWAUKEE,32063,11784
MONROE,22616,9180
OCONOMOWOC,23050,8029
OSHKOSH,20020,8566
PORTAGE,22079,10940
RACINE,20639,9943
RHINELANDER,28709,9481
RICE LAKE,13110,8457
SHEBOYGAN,19819,8534
STEVENS POINT,15491,8214
SUMMIT,17039,7193
TWO RIVERS,16750,9712
WAUKESHA,26966,8965
WAUSAU,26792,8432
WEST ALLIS,30565,8743
WEST BEND,15194,8193
WESTON,13993,8455
WISCONSIN RAPID,15354,9253
WOODRUFF,22457,10392
