city,avgCoveredCharges,averagePayments
APPLETON,10680,5806
BARABOO,21453,6606
BEAVER DAM,16900,6162
BELOIT,25778,6051
BROOKFIELD,15833,5547
BURLINGTON,17133,5713
CHIPPEWA FALLS,12796,6808
EAU CLAIRE,17153,6349
ELKHORN,20708,6217
FOND DU LAC,19014,5953
FORT ATKINSON,20474,5922
FRANKLIN,14151,5213
GRAFTON,18389,5275
GREEN BAY,13262,5914
HARTFORD,21166,6024
JANESVILLE,17691,6347
KENOSHA,18351,6685
LA CROSSE,18133,6785
MADISON,22802,8480
MANITOWOC,14328,5891
MARINETTE,18285,6216
MARSHFIELD,15862,7428
MAUSTON,18097,6557
MENOMONEE FALLS,11899,5739
MEQUON,18917,5777
MILWAUKEE,20463,7905
MONROE,16329,6250
NEENAH,8935,5930
OCONOMOWOC,13906,5756
OSHKOSH,15967,6067
PORTAGE,16282,7068
PRAIRIE DU SAC,14830,6871
RACINE,13642,6848
RHINELANDER,18279,6499
RICE LAKE,11583,6074
SHEBOYGAN,12583,5420
STEVENS POINT,15995,5889
SUMMIT,12292,5134
TWO RIVERS,13864,6835
WATERTOWN,14221,6671
WAUKESHA,17596,6301
WAUSAU,17834,6329
WEST ALLIS,23881,6132
WEST BEND,16030,5764
WESTON,10731,5764
WISCONSIN RAPID,12072,6697
WOODRUFF,15233,7163
