city,avgCoveredCharges,averagePayments
ARLINGTON HEIGH,65522,14070
AURORA,44049,13338
BARRINGTON,46048,13206
BELLEVILLE,30612,11667
BERWYN,47401,15239
BLOOMINGTON,48016,11371
CARBONDALE,26166,12099
CHICAGO,73111,17040
DECATUR,45278,12427
DOWNERS GROVE,58730,12231
ELGIN,42694,16010
ELK GROVE VILLA,48459,11880
ELMHURST,73036,12224
EVANSTON,59170,16043
EVERGREEN PARK,49600,12754
GALESBURG,37530,15304
GENEVA,49256,11810
HARVEY,38148,13394
HINSDALE,78976,13059
HOFFMAN ESTATES,53580,12604
JOLIET,58486,12336
KANKAKEE,65392,13652
LIBERTYVILLE,67467,12844
MARION,73632,11560
MAYWOOD,48632,19436
MCHENRY,36000,14878
MELROSE PARK,71515,12260
MORRIS,49914,12932
MOUNT VERNON,45815,11391
NAPERVILLE,68615,12188
NEW LENOX,35563,12576
NORMAL,41786,12017
OAK LAWN,48572,16691
OLYMPIA FIELDS,53216,14606
PALOS HEIGHTS,31416,11752
PARK RIDGE,46629,17064
PEORIA,74072,14269
ROCK ISLAND,45613,12293
ROCKFORD,63757,14824
SILVIS,37556,11572
SKOKIE,60237,13619
SPRINGFIELD,49944,13070
URBANA,56350,13015
WAUKEGAN,167628,14931
WINFIELD,79734,11798
