city,avgCoveredCharges,averagePayments
ALTON,21679,6037
ARLINGTON HEIGH,26897,7620
AURORA,38311,7609
BARRINGTON,24200,8526
BELLEVILLE,23357,6411
BERWYN,26393,8835
BLOOMINGTON,31633,6401
BLUE ISLAND,23907,7602
BOLINGBROOK,28817,7195
BREESE,11582,6853
CANTON,16541,7657
CARBONDALE,16993,6657
CENTRALIA,14199,6839
CHICAGO,33113,9985
DANVILLE,37187,6843
DECATUR,21074,6967
DEKALB,32207,6816
DIXON,25552,6724
DOWNERS GROVE,25696,6453
EFFINGHAM,13756,5908
ELGIN,41022,7262
ELK GROVE VILLA,33043,6677
ELMHURST,34765,7026
EVANSTON,31412,9254
EVERGREEN PARK,33960,7156
FREEPORT,22872,6641
GALESBURG,28636,7670
GENEVA,39128,6593
GLENDALE HEIGHT,33798,7688
GRANITE CITY,63753,7846
GREENVILLE,10649,7589
HARRISBURG,11940,6503
HARVEY,26751,7561
HAZEL CREST,29161,7357
HERRIN,16805,6487
HINSDALE,36238,7263
HOFFMAN ESTATES,39896,8978
JOLIET,36143,7476
KANKAKEE,33678,8549
LA GRANGE,27450,7476
LAKE FOREST,26092,6456
LIBERTYVILLE,38914,7992
MARION,43933,6287
MARYVILLE,19490,6265
MATTOON,22018,6701
MAYWOOD,22963,10213
MCHENRY,25327,6657
MELROSE PARK,49240,8319
MORRIS,20916,6619
MOUNT VERNON,23412,6892
NAPERVILLE,28084,8083
NEW LENOX,25090,6933
NORMAL,21485,7683
OAK LAWN,24219,8790
OAK PARK,34888,8919
OLNEY,17139,6861
OLYMPIA FIELDS,30593,8525
OTTAWA,16908,7473
PALOS HEIGHTS,27020,6821
PARK RIDGE,27892,9688
PEKIN,22492,6216
PEORIA,25646,7456
PONTIAC,20756,8148
QUINCY,23451,7467
ROCK ISLAND,15804,6651
ROCKFORD,27539,7925
SILVIS,13998,6193
SKOKIE,25836,7725
SPRING VALLEY,13573,6029
SPRINGFIELD,24175,7780
STERLING,23212,6542
STREATOR,17007,7316
URBANA,33861,7287
WATSEKA,11904,6851
WAUKEGAN,42472,7934
WINFIELD,36868,8774
WOODSTOCK,26344,6873
