city,avgCoveredCharges,averagePayments
ARLINGTON HEIGH,76035,15664
AURORA,54685,16798
BARRINGTON,64872,18964
BELLEVILLE,41987,14787
BERWYN,48465,19262
BLUE ISLAND,80888,18238
CARBONDALE,35570,15543
CHICAGO,76570,23829
DECATUR,54201,15817
DEKALB,78255,15896
DOWNERS GROVE,75208,16650
ELGIN,76691,17084
ELK GROVE VILLA,64992,15802
ELMHURST,84750,15473
EVANSTON,74682,19481
EVERGREEN PARK,68004,18195
GALESBURG,40324,19885
GENEVA,73974,15803
HARVEY,57258,17415
HINSDALE,93695,17051
HOFFMAN ESTATES,83102,16848
JOLIET,84221,16132
KANKAKEE,74635,17730
LA GRANGE,81384,23980
LIBERTYVILLE,74350,16390
MAYWOOD,63513,23458
MCHENRY,49747,17039
MELROSE PARK,92312,15898
MORRIS,52036,15316
MOUNT VERNON,50152,15875
NAPERVILLE,74565,18710
NEW LENOX,53032,16095
NORMAL,60659,17074
OAK LAWN,63797,19947
OLYMPIA FIELDS,64108,19478
PALOS HEIGHTS,45891,15487
PARK RIDGE,69400,21539
PEORIA,81182,20456
QUINCY,59188,16867
ROCK ISLAND,53275,14791
ROCKFORD,67975,16761
SILVIS,44557,14707
SKOKIE,82939,17753
SPRINGFIELD,63428,17365
STERLING,63464,15652
URBANA,61777,16962
WAUKEGAN,210864,20348
WINFIELD,96644,18199
