city,avgCoveredCharges,averagePayments
ALTON,21140,5178
ARLINGTON HEIGH,24820,6313
AURORA,36376,6791
BARRINGTON,20285,5962
BELLEVILLE,19497,5459
BERWYN,20805,7326
BLOOMINGTON,23163,5333
BLUE ISLAND,20760,7663
BOLINGBROOK,24346,5853
BREESE,12241,5772
CANTON,14463,6919
CARBONDALE,17118,5854
CENTRALIA,12024,5862
CHICAGO,25191,8518
DANVILLE,26732,6097
DECATUR,15307,5803
DEKALB,32137,5824
DIXON,25301,5913
DOWNERS GROVE,25065,5494
EFFINGHAM,11702,5728
ELGIN,27785,6276
ELK GROVE VILLA,33658,5932
ELMHURST,33174,7220
EVANSTON,26309,8107
EVERGREEN PARK,22889,5898
FREEPORT,16755,5941
GALESBURG,26569,6485
GENEVA,29764,5606
GRANITE CITY,57144,6579
GREENVILLE,12264,6459
HARRISBURG,10887,5479
HARVEY,22682,6339
HAZEL CREST,20977,6720
HERRIN,17378,5502
HINSDALE,28296,6113
HOFFMAN ESTATES,30594,5972
JACKSONVILLE,18183,6679
JOLIET,29657,5821
KANKAKEE,25056,6786
LA GRANGE,26788,6761
LAKE FOREST,31151,5707
LIBERTYVILLE,41291,6979
MACOMB,13107,6207
MARION,33224,5519
MARYVILLE,16992,5385
MATTOON,14614,5570
MAYWOOD,16848,8450
MCHENRY,20001,5756
MELROSE PARK,43176,7380
MORRIS,19153,6246
MOUNT VERNON,21037,5980
NAPERVILLE,24771,5689
NEW LENOX,19138,6135
NORMAL,17860,5805
OAK LAWN,23188,7880
OAK PARK,24977,7098
OLNEY,21210,6317
OLYMPIA FIELDS,24619,7802
OTTAWA,16948,6177
PALOS HEIGHTS,26928,6179
PARK RIDGE,24649,9257
PEKIN,27485,5345
PEORIA,21547,6250
PERU,20095,6152
PONTIAC,18354,8101
QUINCY,16199,6759
ROCK ISLAND,12795,5341
ROCKFORD,23194,6286
SHELBYVILLE,12977,6614
SILVIS,16584,5520
SKOKIE,28899,6526
SPRING VALLEY,15536,5377
SPRINGFIELD,23038,6521
STERLING,26134,5908
STREATOR,16291,6133
URBANA,25693,6748
WATSEKA,9124,6051
WAUKEGAN,36428,7398
WINFIELD,36425,7348
WOODSTOCK,19534,5953
