city,avgCoveredCharges,averagePayments
ALTON,18957,3960
ARLINGTON HEIGH,20357,4207
AURORA,32134,6098
BARRINGTON,15176,4197
BELLEVILLE,16744,4155
BERWYN,17783,5552
BLUE ISLAND,16774,4817
BOLINGBROOK,22566,4438
CANTON,13692,5031
CARBONDALE,10372,4319
CENTRALIA,13320,4262
CHICAGO,18676,6397
DANVILLE,20514,4442
DECATUR,14269,4375
DEKALB,19686,4254
DIXON,12763,4412
DOWNERS GROVE,19472,4220
EFFINGHAM,9153,3838
ELGIN,24655,4634
ELK GROVE VILLA,24786,4249
ELMHURST,20657,4355
EVANSTON,21837,6180
EVERGREEN PARK,21057,4855
FREEPORT,12536,4260
GALESBURG,17411,4773
GENEVA,23655,4161
GLENDALE HEIGHT,26011,5378
GRANITE CITY,51678,4874
HARVEY,23351,4741
HAZEL CREST,16900,4888
HERRIN,12770,4311
HINSDALE,22228,4686
HOFFMAN ESTATES,25574,4402
JOLIET,28982,4795
KANKAKEE,20021,4965
LA GRANGE,20946,4478
LAKE FOREST,21746,4197
LIBERTYVILLE,24207,4617
MARION,26617,4053
MARYVILLE,14246,3926
MATTOON,9331,4182
MAYWOOD,13622,6575
MCHENRY,16573,4630
MELROSE PARK,31997,5371
MORRIS,20585,5005
MOUNT VERNON,12746,4321
NAPERVILLE,22324,4149
NEW LENOX,16079,4844
NORMAL,12105,4825
OAK LAWN,18738,5715
OAK PARK,21460,5535
OLNEY,14694,4220
OLYMPIA FIELDS,17474,5344
OTTAWA,14318,4790
PALOS HEIGHTS,20428,4291
PARK RIDGE,17446,5633
PEKIN,18673,3949
PEORIA,15554,4503
PERU,14541,4520
QUINCY,17133,5212
ROCK ISLAND,10209,4045
ROCKFORD,18491,4856
SILVIS,10694,4398
SKOKIE,21126,4888
SPRING VALLEY,12266,3994
SPRINGFIELD,15826,5002
STERLING,23278,4243
STREATOR,15643,4540
URBANA,19456,4781
WAUKEGAN,27621,5139
WINFIELD,25987,4148
WOODSTOCK,16544,4351
