city,avgCoveredCharges,averagePayments
ALTON,19790,4978
ARLINGTON HEIGH,24202,5628
AURORA,34948,6669
BARRINGTON,20372,5405
BELLEVILLE,23007,5375
BERWYN,24357,7256
BLUE ISLAND,22445,6231
BOLINGBROOK,21048,5389
CARBONDALE,11022,5538
CENTRALIA,16966,5425
CHICAGO,27428,7924
DECATUR,15990,5377
DEKALB,30723,5370
DIXON,25757,5768
DOWNERS GROVE,23684,5709
EFFINGHAM,10954,5001
ELGIN,30283,5721
ELK GROVE VILLA,25953,5402
ELMHURST,30418,5387
EVANSTON,25881,7945
EVERGREEN PARK,26712,6361
FREEPORT,14606,5472
GALESBURG,17563,6679
GENEVA,34192,5203
HARRISBURG,10459,5311
HARVEY,27748,6176
HAZEL CREST,22178,5848
HERRIN,13270,5349
HINSDALE,26466,6592
HOFFMAN ESTATES,25752,5718
JACKSONVILLE,19091,5944
JOLIET,32966,5544
KANKAKEE,22474,6290
LA GRANGE,27131,5977
LAKE FOREST,27521,5335
LIBERTYVILLE,33048,5884
MARION,28183,5217
MATTOON,16702,5448
MAYWOOD,23138,9679
MCHENRY,22286,5405
MELROSE PARK,65110,15382
MOUNT VERNON,17593,6375
NAPERVILLE,20989,5577
NEW LENOX,15781,5874
NORMAL,29899,6570
OAK LAWN,19800,7727
OLYMPIA FIELDS,25202,6960
PALOS HEIGHTS,23017,5310
PARK RIDGE,24125,7682
PEORIA,18748,5944
QUINCY,15667,6052
ROCK ISLAND,10168,5334
ROCKFORD,22943,6265
SILVIS,11066,5235
SKOKIE,27754,6692
SPRINGFIELD,20506,6246
STERLING,25357,5283
STREATOR,14167,5845
URBANA,21262,6188
WAUKEGAN,41110,6427
WINFIELD,26655,5338
WOODSTOCK,15686,5581
