city,avgCoveredCharges,averagePayments
ALTON,147270,38933
ARLINGTON HEIGH,112407,29898
BARRINGTON,98592,28847
BELLEVILLE,113862,29988
BERWYN,115064,39802
BLUE ISLAND,96450,31363
CHICAGO,130873,43899
DECATUR,73700,29956
DEKALB,148209,34218
DOWNERS GROVE,149088,43192
ELGIN,175738,35877
ELK GROVE VILLA,184459,36870
ELMHURST,160576,31813
EVANSTON,132421,38992
EVERGREEN PARK,128609,31651
HARVEY,99342,34315
HAZEL CREST,95098,26489
HOFFMAN ESTATES,167759,36732
JOLIET,159786,38218
LIBERTYVILLE,145932,32628
MARION,183126,29616
MAYWOOD,128275,51295
MELROSE PARK,164440,27073
NAPERVILLE,136984,37566
OAK LAWN,123770,44361
OLYMPIA FIELDS,110960,36304
PALOS HEIGHTS,112409,33589
PARK RIDGE,126098,39798
PEORIA,184580,41228
ROCK ISLAND,73633,29524
ROCKFORD,137609,39908
SPRINGFIELD,116052,33821
WAUKEGAN,132817,33283
