city,avgCoveredCharges,averagePayments
ALTON,23264,5437
ARLINGTON HEIGH,27400,6387
AURORA,35407,7682
BARRINGTON,24408,6849
BELLEVILLE,18888,5906
BERWYN,24097,7872
BLOOMINGTON,25986,6217
BLUE ISLAND,22849,6811
BOLINGBROOK,28342,6398
BREESE,15405,6667
CARBONDALE,17036,5947
CENTRALIA,14802,5920
CENTREVILLE,12374,7785
CHICAGO,29572,9146
DANVILLE,39219,7018
DECATUR,17733,6205
DEKALB,31179,6009
DIXON,21360,6360
DOWNERS GROVE,24831,6167
EFFINGHAM,10784,5330
ELGIN,32586,6252
ELK GROVE VILLA,34809,5907
ELMHURST,30401,5913
EVANSTON,31342,7999
EVERGREEN PARK,25243,6801
FREEPORT,19453,6084
GALESBURG,23234,6779
GENEVA,30991,6093
GLENDALE HEIGHT,25087,7606
GRANITE CITY,45588,6909
HARRISBURG,15335,5783
HARVEY,26633,7097
HAZEL CREST,23123,7127
HERRIN,17814,5847
HINSDALE,24236,6780
HOFFMAN ESTATES,35310,6261
JACKSONVILLE,24437,6403
JOLIET,29196,6212
KANKAKEE,33135,6685
LA GRANGE,25349,6645
LAKE FOREST,26412,5886
LIBERTYVILLE,35631,6788
MACOMB,18315,6756
MARION,40032,5791
MARYVILLE,18037,5597
MATTOON,16890,5916
MAYWOOD,20926,9383
MCHENRY,23247,6126
MELROSE PARK,37658,7729
MORRIS,20584,5823
MOUNT VERNON,19320,5590
NAPERVILLE,27685,6038
NEW LENOX,22091,6868
NORMAL,15162,6373
OAK LAWN,22528,8108
OAK PARK,27803,7473
OLNEY,17994,5502
OLYMPIA FIELDS,25239,7729
OTTAWA,21578,6792
PALOS HEIGHTS,26308,6246
PARK RIDGE,26601,7876
PEKIN,28070,5665
PEORIA,28371,6534
PERU,21990,6425
QUINCY,22181,8653
ROCK ISLAND,11773,5752
ROCKFORD,25111,6947
SILVIS,14200,5787
SKOKIE,25725,6753
SPRING VALLEY,18068,5722
SPRINGFIELD,22533,6767
STERLING,20992,5928
STREATOR,19720,6365
URBANA,26416,6579
WATSEKA,11452,6232
WAUKEGAN,31168,7329
WINFIELD,27256,5846
WOODSTOCK,23125,6292
