city,avgCoveredCharges,averagePayments
ANDERSON,12123,4160
AUBURN,10714,4407
AVON,19158,4609
BEECH GROVE,14610,3895
BLOOMINGTON,11180,3820
BLUFFTON,12195,3871
CARMEL,14738,3715
CHARLESTOWN,6826,3753
CLARKSVILLE,7932,3357
COLUMBIA CITY,9093,4573
COLUMBUS,10210,4224
CONNERSVILLE,11085,4348
CRAWFORDSVILLE,12662,3991
CROWN POINT,10400,3817
DANVILLE,11749,3700
DYER,14172,4446
EAST CHICAGO,12937,4744
ELKHART,12374,4106
EVANSVILLE,14734,3862
FORT WAYNE,16262,4320
FRANKLIN,11765,4241
GARY,12467,4723
GOSHEN,14673,3951
GREENFIELD,11201,3586
HAMMOND,15326,4719
HOBART,11965,4095
HUNTINGTON,9348,4774
INDIANAPOLIS,14313,4871
JASPER,6430,3695
JEFFERSONVILLE,9103,3968
KENDALLVILLE,11813,4602
KNOX,12923,4452
KOKOMO,13747,3970
LA PORTE,19153,3741
LAFAYETTE,16224,3987
LAWRENCEBURG,11443,3931
LEBANON,13916,4600
LOGANSPORT,12798,5486
MADISON,8635,3923
MARION,10203,4212
MARTINSVILLE,15464,4002
MICHIGAN CITY,12320,3979
MISHAWAKA,11885,4586
MOORESVILLE,14922,4251
MUNCIE,18612,4460
MUNSTER,12166,4194
NEW ALBANY,9735,3745
NOBLESVILLE,13535,3917
PLYMOUTH,8977,4261
RICHMOND,9474,4514
SHELBYVILLE,15010,4130
SOUTH BEND,16792,4565
TERRE HAUTE,15252,4126
VALPARAISO,16490,4150
VINCENNES,9252,3543
WARSAW,18027,4025
WASHINGTON,6982,4137
