city,avgCoveredCharges,averagePayments
AIKEN,28842,6245
ANDERSON,44036,7284
BEAUFORT,24288,6290
CAMDEN,22900,5324
CHARLESTON,25354,6692
CHERAW,39073,6642
COLUMBIA,28643,7616
EASLEY,23611,5307
FLORENCE,34057,5846
GEORGETOWN,14613,5895
GREENVILLE,24837,6036
GREENWOOD,22999,7806
HARTSVILLE,20739,5703
HILTON HEAD ISL,22139,6968
LANCASTER,48487,5600
LORIS,17934,6442
MOUNT PLEASANT,51162,6708
MULLINS,17541,5304
MURRELLS INLET,16093,4772
MYRTLE BEACH,27210,4993
ORANGEBURG,18150,6022
ROCK HILL,17177,5513
SENECA,16805,5422
SIMPSONVILLE,20019,5145
SPARTANBURG,25183,5817
SUMTER,17691,5787
WEST COLUMBIA,25128,5194
