city,avgCoveredCharges,averagePayments
AIKEN,25640,7469
ANDERSON,37343,7009
BEAUFORT,19900,6858
CAMDEN,16505,6157
CHARLESTON,28161,7758
CHERAW,30438,6229
CLINTON,27193,7777
COLUMBIA,36898,9115
CONWAY,25907,7470
DILLON,17647,6226
FLORENCE,40978,7916
GAFFNEY,20754,6103
GEORGETOWN,20955,6820
GREENVILLE,28464,7350
GREENWOOD,23771,9148
HARDEEVILLE,29248,6997
HARTSVILLE,30821,7607
HILTON HEAD ISL,27586,9096
LANCASTER,55148,6940
LORIS,25075,7023
MOUNT PLEASANT,38073,6329
MULLINS,22654,6715
MURRELLS INLET,21231,6125
MYRTLE BEACH,28336,6063
NEWBERRY,18279,7805
ORANGEBURG,23784,7741
ROCK HILL,23246,7251
SENECA,23863,6535
SPARTANBURG,33351,7171
SUMTER,13946,6680
WALTERBORO,20148,6848
WEST COLUMBIA,29239,6411
