city,avgCoveredCharges,averagePayments
AIKEN,12883,4528
ANDERSON,19670,4398
BARNWELL,7625,5782
BEAUFORT,13621,4471
BENNETTSVILLE,13841,5013
CAMDEN,11185,3800
CHARLESTON,18430,4774
CLINTON,16875,4657
COLUMBIA,22229,4496
CONWAY,15681,4510
DILLON,9124,4312
EASLEY,14664,3836
FLORENCE,19445,4315
GAFFNEY,17421,3883
GEORGETOWN,10921,4203
GREENVILLE,18722,4475
GREENWOOD,14798,6046
HARDEEVILLE,13594,4510
HARTSVILLE,13248,4228
HILTON HEAD ISL,16449,5240
LANCASTER,24873,4131
MANNING,10185,4364
MOUNT PLEASANT,21477,3720
MULLINS,15850,3891
MURRELLS INLET,13044,3494
MYRTLE BEACH,15691,3778
NEWBERRY,10532,4683
ORANGEBURG,15445,4629
ROCK HILL,12245,4366
SENECA,14836,3977
SPARTANBURG,17896,4206
SUMTER,8880,4137
UNION,17452,4091
VARNVILLE,12705,4865
WALTERBORO,13969,4150
WEST COLUMBIA,22667,4153
