city,avgCoveredCharges,averagePayments
AIKEN,20837,5460
ANDERSON,30307,5498
BEAUFORT,17094,5527
CAMDEN,16213,4936
CHARLESTON,20146,5817
CHESTER,17494,5026
CLINTON,25527,5485
COLUMBIA,25207,5639
CONWAY,21439,5824
DILLON,17834,5247
FLORENCE,29588,5235
GAFFNEY,19943,4780
GEORGETOWN,14272,5245
GREENVILLE,22504,5675
GREENWOOD,20044,7279
HARTSVILLE,22554,5189
HILTON HEAD ISL,23208,6540
LAKE CITY,8006,5778
LANCASTER,38346,5055
LORIS,17508,5162
MULLINS,20470,4751
MURRELLS INLET,15847,4238
MYRTLE BEACH,17576,4705
NEWBERRY,11835,5794
ORANGEBURG,20972,5796
ROCK HILL,18243,5206
SENECA,16256,4842
SPARTANBURG,23502,5249
SUMTER,12225,5121
WALTERBORO,19641,5600
WEST COLUMBIA,28999,4671
