city,avgCoveredCharges,averagePayments
AIKEN,82196,17821
ANDERSON,75967,16746
BEAUFORT,86786,19716
CHARLESTON,66040,19176
COLUMBIA,81260,20214
CONWAY,52029,16953
FLORENCE,112897,17700
GEORGETOWN,52780,15667
GREENVILLE,67771,16553
GREENWOOD,57563,21347
HARTSVILLE,102592,17707
HILTON HEAD ISL,84094,19791
MOUNT PLEASANT,63424,13342
MURRELLS INLET,54339,13149
MYRTLE BEACH,88566,13854
ORANGEBURG,83241,18502
ROCK HILL,51921,15904
SENECA,57763,15246
SPARTANBURG,72108,16522
SUMTER,76045,19940
WEST COLUMBIA,66398,15027
