city,avgCoveredCharges,averagePayments
AKRON,13299,4375
BOARDMAN,11747,3355
CANTON,7191,3946
CHILLICOTHE,10529,4087
CINCINNATI,12200,4394
CLEVELAND,13353,5257
COLUMBUS,13912,5036
CONCORD,15108,3428
DAYTON,21285,4531
ELYRIA,10216,3579
FAIRFIELD,13847,3692
GARFIELD HEIGHT,20651,3508
HAMILTON,11392,3914
KETTERING,16910,4430
LANCASTER,9686,3959
LIMA,12974,3781
LORAIN,14823,3776
MANSFIELD,10318,3687
MARION,8838,3868
MAYFIELD HEIGHT,10778,3422
MIAMISBURG,15215,4868
MIDDLEBURG HEIG,14945,3466
SPRINGFIELD,14508,4008
STEUBENVILLE,7257,3869
SYLVANIA,21829,3904
TOLEDO,19518,5284
WARRENSVILLE HE,14904,4150
WEST CHESTER,11221,3300
WESTERVILLE,6011,4125
WESTLAKE,12163,3958
YOUNGSTOWN,12328,4223
ZANESVILLE,8068,4072
