city,avgCoveredCharges,averagePayments
AKRON,20496,5453
ALLIANCE,8402,4634
ASHTABULA,15612,5157
BARBERTON,24686,5102
BOARDMAN,12341,4043
BOWLING GREEN,11104,4423
CAMBRIDGE,9221,5560
CANTON,9403,4788
CHARDON,17863,4243
CHILLICOTHE,12381,5192
CINCINNATI,15646,5427
CLEVELAND,17477,6649
COLUMBUS,20764,5949
CONCORD,16477,4288
CUYAHOGA FALLS,18600,5306
DAYTON,29933,5747
DOVER,7341,4310
EAST LIVERPOOL,7747,4684
ELYRIA,11133,4538
EUCLID,13665,4428
FAIRFIELD,14992,4511
FINDLAY,10771,4315
FRANKLIN,27731,4990
GALLIPOLIS,11754,4523
GARFIELD HEIGHT,20194,4458
HAMILTON,17200,4997
KETTERING,19606,5242
LAKEWOOD,19311,4625
LANCASTER,10585,4786
LIMA,16727,4560
LORAIN,15847,4668
MANSFIELD,13803,4455
MARIETTA,15737,4277
MARION,15144,5065
MASSILLON,15722,4750
MAUMEE,14323,4503
MAYFIELD HEIGHT,16887,4429
MEDINA,12848,5111
MIAMISBURG,25308,4876
MIDDLEBURG HEIG,18345,4293
NORWALK,11954,4683
OREGON,17855,4825
PARMA,10812,4277
PORTSMOUTH,12368,5385
RAVENNA,14527,4447
RICHMOND HEIGHT,15103,6667
SALEM,11714,4390
SANDUSKY,11607,4729
SPRINGFIELD,14774,4982
STEUBENVILLE,10502,4470
SYLVANIA,28842,5046
TOLEDO,26030,5990
TROY,20400,4598
WARREN,18425,4503
WARRENSVILLE HE,17079,5091
WEST CHESTER,17659,4348
WESTERVILLE,11581,4993
WESTLAKE,14661,4759
WILMINGTON,5875,4754
WOOSTER,7310,4300
XENIA,22507,4500
YOUNGSTOWN,17866,5352
ZANESVILLE,11549,5557
