city,avgCoveredCharges,averagePayments
AKRON,22859,5909
BARBERTON,24517,5562
BATAVIA,11973,5183
BOARDMAN,16630,4384
CANTON,11541,5472
CHILLICOTHE,11125,5299
CINCINNATI,15983,6450
CLEVELAND,20753,7009
COLUMBUS,19289,6672
CONCORD,17735,4529
DAYTON,27448,5963
ELYRIA,11710,4698
FAIRFIELD,13306,4488
FINDLAY,12530,4703
FRANKLIN,33142,4926
GARFIELD HEIGHT,16772,4562
KETTERING,21223,5526
LANCASTER,8223,5109
LIMA,22742,4982
LORAIN,23015,5238
MARIETTA,15421,4589
MAUMEE,13087,4779
MAYFIELD HEIGHT,15520,4595
MIDDLEBURG HEIG,21564,4528
PARMA,10522,4581
PORTSMOUTH,18055,6238
RAVENNA,15369,4731
SANDUSKY,11774,7073
SPRINGFIELD,18473,5269
STEUBENVILLE,10420,4842
SYLVANIA,21603,5212
TOLEDO,22890,6365
WARREN,19825,4718
WARRENSVILLE HE,17317,5415
WESTERVILLE,10862,5484
WESTLAKE,19702,5164
YOUNGSTOWN,17772,5250
