city,avgCoveredCharges,averagePayments
AKRON,18093,4117
BOARDMAN,11212,3126
CANTON,7839,3658
CHILLICOTHE,10402,3861
CINCINNATI,14826,4368
CLEVELAND,16481,4643
COLUMBUS,15371,4675
CONCORD,14035,3230
DAYTON,23563,4307
ELYRIA,8589,3352
EUCLID,15369,3369
FAIRFIELD,10612,3442
FRANKLIN,18973,3872
GALLIPOLIS,5395,3602
KETTERING,19919,4272
LAKEWOOD,19926,3468
LANCASTER,7402,3640
LIMA,11531,3474
LORAIN,11981,3514
MARIETTA,10944,3280
MARION,9550,3771
MAUMEE,10989,3437
MAYFIELD HEIGHT,10425,3316
MIAMISBURG,14448,3762
MIDDLEBURG HEIG,17897,3283
PARMA,9073,3244
PORTSMOUTH,9673,4074
RAVENNA,11717,3376
RICHMOND HEIGHT,20067,5330
SPRINGFIELD,15122,3776
STEUBENVILLE,8395,3438
TOLEDO,19829,4890
WARREN,18804,3364
WARRENSVILLE HE,12926,3889
WESTERVILLE,8005,3847
WESTLAKE,11034,3714
YOUNGSTOWN,14305,3799
ZANESVILLE,8965,3770
