city,avgCoveredCharges,averagePayments
AKRON,47516,8842
BARBERTON,42222,7842
BOARDMAN,20561,6389
BRYAN,19035,8647
CANTON,21969,8545
CHILLICOTHE,21003,8652
CINCINNATI,25862,9010
CLEVELAND,39004,10700
COLUMBUS,32932,9693
CONCORD,30031,6658
DAYTON,44595,8343
ELYRIA,22187,7114
FRANKLIN,32610,7536
GALLIPOLIS,17389,7138
GARFIELD HEIGHT,26621,7526
KETTERING,32480,8291
LIMA,15176,7248
LORAIN,28372,7867
MANSFIELD,30640,9470
MARIETTA,22471,6693
MAYFIELD HEIGHT,24446,7051
MEDINA,22855,6596
MIDDLEBURG HEIG,33770,6601
PARMA,20248,6608
RAVENNA,19614,6896
SPRINGFIELD,14305,7504
STEUBENVILLE,19147,7375
TOLEDO,44602,9607
WARREN,24103,7176
WARRENSVILLE HE,26494,7915
WESTLAKE,17093,7439
YOUNGSTOWN,28808,8082
ZANESVILLE,20757,7810
