city,avgCoveredCharges,averagePayments
AKRON,26048,6712
ASHTABULA,12198,6979
BOARDMAN,20209,5232
CANTON,6432,5783
CHARDON,20503,5312
CHILLICOTHE,20894,5808
CINCINNATI,23659,8854
CLEVELAND,23904,8257
COLUMBUS,21071,7483
CONCORD,15195,5263
DAYTON,31075,6407
ELYRIA,11550,5400
GARFIELD HEIGHT,22433,5104
KETTERING,25170,6450
LIMA,18971,5338
LORAIN,16813,5294
MANSFIELD,12425,5292
MARIETTA,22858,5266
MAYFIELD HEIGHT,17704,5286
MIDDLEBURG HEIG,19790,5128
PARMA,13172,5162
RAVENNA,16582,5457
STEUBENVILLE,16518,5416
TOLEDO,30082,8154
TROY,23758,5569
WARRENSVILLE HE,20781,6183
WESTERVILLE,11900,6040
WESTLAKE,15792,6028
ZANESVILLE,9989,6146
