city,avgCoveredCharges,averagePayments
AKRON,22539,6657
BARBERTON,28605,6357
CANTON,10064,5955
CHILLICOTHE,22654,6407
CINCINNATI,34066,6445
CLEVELAND,32663,8101
COLUMBUS,34891,7392
CONCORD,19797,5360
DAYTON,46940,7061
ELYRIA,14128,6035
FAIRFIELD,27526,8978
FINDLAY,12743,6140
HAMILTON,36422,6051
KETTERING,41483,6873
LANCASTER,23898,6037
LIMA,22776,5755
LORAIN,22848,5828
MANSFIELD,11684,5567
MARIETTA,19650,5435
MAYFIELD HEIGHT,29421,5860
MIDDLEBURG HEIG,30076,5554
PARMA,14556,5496
PORTSMOUTH,34970,6794
RAVENNA,15782,5584
SANDUSKY,22475,5792
SPRINGFIELD,20787,6902
STEUBENVILLE,19496,5665
TOLEDO,37912,7204
WARREN,28002,6195
WESTERVILLE,30998,6684
YOUNGSTOWN,28947,6284
ZANESVILLE,20142,6473
