city,avgCoveredCharges,averagePayments
AURORA,31863,8388
CANON CITY,21099,6780
COLORADO SPRING,25760,5937
DELTA,16417,5743
DENVER,24226,7436
DURANGO,20083,6820
ENGLEWOOD,33663,6125
FORT COLLINS,17794,5757
FORT MORGAN,20587,6889
GRAND JUNCTION,20282,6114
GREELEY,22040,6227
LA JUNTA,9488,6482
LAFAYETTE,35426,5587
LAKEWOOD,27029,5907
LITTLETON,43907,6326
LONE TREE,34291,6115
LONGMONT,29391,5984
LOVELAND,17133,6730
MONTROSE,14116,6022
PUEBLO,28102,6237
STERLING,14832,8169
THORNTON,30409,6564
WESTMINSTER,19813,5976
WHEAT RIDGE,29875,5878
