city,avgCoveredCharges,averagePayments
ALAMOSA,13576,7017
AURORA,33849,8467
BOULDER,27767,5920
BRIGHTON,21922,6728
CANON CITY,25579,7155
COLORADO SPRING,23815,6269
DENVER,31130,7715
DURANGO,20230,7618
ENGLEWOOD,41694,6616
FORT COLLINS,23182,6018
GRAND JUNCTION,20359,7030
GREELEY,26254,6728
LA JUNTA,11036,6942
LAFAYETTE,36271,5923
LAKEWOOD,27719,6461
LITTLETON,38762,5945
LONE TREE,34936,5905
LONGMONT,29043,6123
LOVELAND,23412,5814
MONTROSE,13632,6429
PARKER,28957,5884
PUEBLO,29023,6310
STERLING,12073,8822
WESTMINSTER,28784,6662
WHEAT RIDGE,29337,6559
