city,avgCoveredCharges,averagePayments
ASHEVILLE,11941,4157
CARY,21396,3673
CHARLOTTE,15221,4773
CLYDE,7693,3690
CONCORD,14290,4242
DUNN,13819,4629
DURHAM,16890,5710
ELKIN,12370,3766
FAYETTEVILLE,20001,4598
GASTONIA,12537,4033
GREENSBORO,12141,4385
GREENVILLE,16249,5381
HIGH POINT,13742,3786
LUMBERTON,18703,4779
MATTHEWS,14339,3602
MOORESVILLE,17121,3566
MOREHEAD CITY,10006,4408
NEW BERN,8501,4573
PINEHURST,13548,4276
RALEIGH,16825,4046
ROANOKE RAPIDS,10078,4023
SANFORD,18067,3616
SMITHFIELD,17289,4310
STATESVILLE,17704,3624
WILMINGTON,12579,4458
WINSTON-SALEM,9856,5266
