city,avgCoveredCharges,averagePayments
BARTLETT,56258,6010
BRISTOL,18031,5862
CHATTANOOGA,23049,6809
CLARKSVILLE,31950,6246
CLEVELAND,31410,6112
COLUMBIA,11679,5736
COOKEVILLE,13734,6141
CROSSVILLE,19338,5935
DICKSON,22260,6612
ELIZABETHTON,25046,5661
FRANKLIN,11898,5546
GREENEVILLE,16829,5798
HENDERSONVILLE,24024,6320
HERMITAGE,23488,5966
JACKSON,17815,6275
JOHNSON CITY,23448,6944
KINGSPORT,16978,5622
KNOXVILLE,15736,5827
LAWRENCEBURG,17561,4998
MARYVILLE,19371,5425
MEMPHIS,32139,7902
MURFREESBORO,18363,5861
NASHVILLE,21301,6919
OAK RIDGE,12449,4891
SEVIERVILLE,14286,5783
TULLAHOMA,26261,5903
WINCHESTER,18890,6474
