city,avgCoveredCharges,averagePayments
BRISTOL,29492,14303
CHATTANOOGA,57798,15892
CLARKSVILLE,64215,15568
CLEVELAND,116950,15940
COLUMBIA,40601,15378
COOKEVILLE,27691,16070
CROSSVILLE,36398,15765
DYERSBURG,90122,13707
GALLATIN,59603,15778
GREENEVILLE,32819,12990
HERMITAGE,84839,16467
JACKSON,69560,15515
JOHNSON CITY,79265,16925
KINGSPORT,55874,14762
KNOXVILLE,38754,14650
MARYVILLE,59237,13431
MEMPHIS,81853,18601
MURFREESBORO,45591,15862
NASHVILLE,66620,18329
OAK RIDGE,38086,14942
PARIS,28571,12996
