city,avgCoveredCharges,averagePayments
ATHENS,17643,4680
BARTLETT,33787,4794
BRISTOL,14938,4676
CHATTANOOGA,18824,5291
CLARKSVILLE,18316,5189
CLEVELAND,23569,4786
COLUMBIA,10195,5010
COOKEVILLE,9553,4917
CROSSVILLE,12560,4795
DICKSON,18047,4854
DYERSBURG,28259,4410
ELIZABETHTON,17443,4645
FRANKLIN,13862,4440
GALLATIN,19528,5230
GREENEVILLE,9710,4457
HERMITAGE,19490,5053
JACKSON,16952,5059
JAMESTOWN,13206,4449
JEFFERSON CITY,16676,4086
JOHNSON CITY,23590,5422
KINGSPORT,16991,4662
KNOXVILLE,13828,4800
LA FOLLETTE,15235,4459
LAWRENCEBURG,13477,4228
LEBANON,24154,5134
LIVINGSTON,14727,4633
MARYVILLE,17370,4287
MC MINNVILLE,20798,5029
MEMPHIS,24947,5603
MORRISTOWN,9784,4520
MURFREESBORO,13376,4871
NASHVILLE,18836,5438
OAK RIDGE,10291,4304
PARIS,14297,4196
SEVIERVILLE,13585,4692
SHELBYVILLE,21464,4661
SMYRNA,17628,4716
SPRINGFIELD,11309,5221
TULLAHOMA,18442,4782
WINCHESTER,17867,4612
